Record Length,10000,,Source,CH1,CH2
Sample Interval,CH1:0.0000000400000 CH2:0.0000000400000,,Second,Volt,Volt
,,,-0.00001272000,0.05000,-1.00000
,,,-0.00001268000,0.04800,-1.00000
,,,-0.00001264000,0.04600,-1.00000
,,,-0.00001260000,0.04800,-1.00000
,,,-0.00001256000,0.04800,-1.00000
,,,-0.00001252000,0.04800,-1.00000
,,,-0.00001248000,0.05000,-1.00000
,,,-0.00001244000,0.05200,-1.00000
,,,-0.00001240000,0.05000,-1.00000
,,,-0.00001236000,0.05000,-0.96000
,,,-0.00001232000,0.04800,-0.96000
,,,-0.00001228000,0.04600,-0.96000
,,,-0.00001224000,0.04600,-0.96000
,,,-0.00001220000,0.04400,-0.96000
,,,-0.00001216000,0.04400,-0.96000
,,,-0.00001212000,0.04800,-0.96000
,,,-0.00001208000,0.04800,-0.96000
,,,-0.00001204000,0.04600,-0.96000
,,,-0.00001200000,0.04800,-0.96000
,,,-0.00001196000,0.04600,-0.96000
,,,-0.00001192000,0.04400,-0.96000
,,,-0.00001188000,0.04600,-0.96000
,,,-0.00001184000,0.04600,-0.96000
,,,-0.00001180000,0.04600,-0.96000
,,,-0.00001176000,0.04800,-0.96000
,,,-0.00001172000,0.05000,-0.92000
,,,-0.00001168000,0.04600,-0.92000
,,,-0.00001164000,0.04400,-0.92000
,,,-0.00001160000,0.04200,-0.92000
,,,-0.00001156000,0.04400,-0.92000
,,,-0.00001152000,0.04400,-0.92000
,,,-0.00001148000,0.04400,-0.88000
,,,-0.00001144000,0.04400,-0.88000
,,,-0.00001140000,0.04400,-0.88000
,,,-0.00001136000,0.04400,-0.88000
,,,-0.00001132000,0.04200,-0.92000
,,,-0.00001128000,0.04200,-0.92000
,,,-0.00001124000,0.04400,-0.92000
,,,-0.00001120000,0.04600,-0.92000
,,,-0.00001116000,0.05000,-0.92000
,,,-0.00001112000,0.04800,-0.88000
,,,-0.00001108000,0.04200,-0.88000
,,,-0.00001104000,0.04000,-0.88000
,,,-0.00001100000,0.04000,-0.88000
,,,-0.00001096000,0.04200,-0.88000
,,,-0.00001092000,0.04400,-0.88000
,,,-0.00001088000,0.04200,-0.88000
,,,-0.00001084000,0.04400,-0.88000
,,,-0.00001080000,0.04600,-0.88000
,,,-0.00001076000,0.04400,-0.88000
,,,-0.00001072000,0.04000,-0.88000
,,,-0.00001068000,0.04200,-0.88000
,,,-0.00001064000,0.04200,-0.88000
,,,-0.00001060000,0.04200,-0.84000
,,,-0.00001056000,0.04600,-0.84000
,,,-0.00001052000,0.04600,-0.84000
,,,-0.00001048000,0.04400,-0.84000
,,,-0.00001044000,0.04400,-0.84000
,,,-0.00001040000,0.04400,-0.84000
,,,-0.00001036000,0.04000,-0.84000
,,,-0.00001032000,0.04000,-0.84000
,,,-0.00001028000,0.04200,-0.84000
,,,-0.00001024000,0.04200,-0.84000
,,,-0.00001020000,0.04200,-0.84000
,,,-0.00001016000,0.04200,-0.84000
,,,-0.00001012000,0.04200,-0.84000
,,,-0.00001008000,0.04400,-0.80000
,,,-0.00001004000,0.04200,-0.80000
,,,-0.00001000000,0.04200,-0.80000
,,,-0.00000996000,0.04400,-0.80000
,,,-0.00000992000,0.04200,-0.80000
,,,-0.00000988000,0.04000,-0.80000
,,,-0.00000984000,0.04200,-0.80000
,,,-0.00000980000,0.04000,-0.80000
,,,-0.00000976000,0.04000,-0.80000
,,,-0.00000972000,0.04000,-0.80000
,,,-0.00000968000,0.03800,-0.80000
,,,-0.00000964000,0.04000,-0.80000
,,,-0.00000960000,0.04200,-0.80000
,,,-0.00000956000,0.04200,-0.76000
,,,-0.00000952000,0.04000,-0.76000
,,,-0.00000948000,0.03800,-0.76000
,,,-0.00000944000,0.03600,-0.76000
,,,-0.00000940000,0.03800,-0.76000
,,,-0.00000936000,0.04000,-0.76000
,,,-0.00000932000,0.03600,-0.76000
,,,-0.00000928000,0.03800,-0.76000
,,,-0.00000924000,0.04000,-0.76000
,,,-0.00000920000,0.03800,-0.76000
,,,-0.00000916000,0.03600,-0.72000
,,,-0.00000912000,0.03800,-0.72000
,,,-0.00000908000,0.03600,-0.72000
,,,-0.00000904000,0.03400,-0.72000
,,,-0.00000900000,0.03600,-0.72000
,,,-0.00000896000,0.03800,-0.68000
,,,-0.00000892000,0.03600,-0.68000
,,,-0.00000888000,0.03600,-0.68000
,,,-0.00000884000,0.03600,-0.68000
,,,-0.00000880000,0.03400,-0.68000
,,,-0.00000876000,0.03400,-0.68000
,,,-0.00000872000,0.03400,-0.68000
,,,-0.00000868000,0.03600,-0.68000
,,,-0.00000864000,0.03600,-0.68000
,,,-0.00000860000,0.03200,-0.68000
,,,-0.00000856000,0.03200,-0.68000
,,,-0.00000852000,0.03400,-0.64000
,,,-0.00000848000,0.03600,-0.64000
,,,-0.00000844000,0.03800,-0.64000
,,,-0.00000840000,0.03800,-0.64000
,,,-0.00000836000,0.03800,-0.64000
,,,-0.00000832000,0.03800,-0.64000
,,,-0.00000828000,0.03600,-0.64000
,,,-0.00000824000,0.03000,-0.64000
,,,-0.00000820000,0.03000,-0.64000
,,,-0.00000816000,0.03400,-0.64000
,,,-0.00000812000,0.03400,-0.64000
,,,-0.00000808000,0.03400,-0.64000
,,,-0.00000804000,0.03600,-0.64000
,,,-0.00000800000,0.03800,-0.64000
,,,-0.00000796000,0.03600,-0.64000
,,,-0.00000792000,0.03400,-0.64000
,,,-0.00000788000,0.03400,-0.64000
,,,-0.00000784000,0.03200,-0.64000
,,,-0.00000780000,0.03400,-0.64000
,,,-0.00000776000,0.03600,-0.64000
,,,-0.00000772000,0.03600,-0.64000
,,,-0.00000768000,0.03400,-0.64000
,,,-0.00000764000,0.03200,-0.64000
,,,-0.00000760000,0.03200,-0.64000
,,,-0.00000756000,0.03400,-0.64000
,,,-0.00000752000,0.02800,-0.60000
,,,-0.00000748000,0.03000,-0.60000
,,,-0.00000744000,0.03400,-0.64000
,,,-0.00000740000,0.03200,-0.64000
,,,-0.00000736000,0.03400,-0.64000
,,,-0.00000732000,0.03400,-0.60000
,,,-0.00000728000,0.03400,-0.60000
,,,-0.00000724000,0.03400,-0.60000
,,,-0.00000720000,0.03400,-0.60000
,,,-0.00000716000,0.03600,-0.60000
,,,-0.00000712000,0.03600,-0.60000
,,,-0.00000708000,0.03400,-0.60000
,,,-0.00000704000,0.03200,-0.60000
,,,-0.00000700000,0.03200,-0.60000
,,,-0.00000696000,0.03000,-0.60000
,,,-0.00000692000,0.03000,-0.56000
,,,-0.00000688000,0.03400,-0.56000
,,,-0.00000684000,0.03400,-0.60000
,,,-0.00000680000,0.03400,-0.60000
,,,-0.00000676000,0.03400,-0.60000
,,,-0.00000672000,0.03200,-0.60000
,,,-0.00000668000,0.03000,-0.60000
,,,-0.00000664000,0.03000,-0.56000
,,,-0.00000660000,0.03200,-0.56000
,,,-0.00000656000,0.03200,-0.56000
,,,-0.00000652000,0.03200,-0.56000
,,,-0.00000648000,0.03400,-0.56000
,,,-0.00000644000,0.03600,-0.56000
,,,-0.00000640000,0.03400,-0.56000
,,,-0.00000636000,0.03200,-0.56000
,,,-0.00000632000,0.03000,-0.56000
,,,-0.00000628000,0.03000,-0.56000
,,,-0.00000624000,0.03000,-0.56000
,,,-0.00000620000,0.03200,-0.56000
,,,-0.00000616000,0.03200,-0.56000
,,,-0.00000612000,0.03000,-0.56000
,,,-0.00000608000,0.03000,-0.56000
,,,-0.00000604000,0.03000,-0.56000
,,,-0.00000600000,0.02800,-0.56000
,,,-0.00000596000,0.02800,-0.52000
,,,-0.00000592000,0.03200,-0.52000
,,,-0.00000588000,0.03200,-0.52000
,,,-0.00000584000,0.03200,-0.52000
,,,-0.00000580000,0.03200,-0.52000
,,,-0.00000576000,0.03000,-0.52000
,,,-0.00000572000,0.02800,-0.52000
,,,-0.00000568000,0.02600,-0.52000
,,,-0.00000564000,0.02400,-0.52000
,,,-0.00000560000,0.03000,-0.52000
,,,-0.00000556000,0.03400,-0.48000
,,,-0.00000552000,0.03400,-0.48000
,,,-0.00000548000,0.03000,-0.48000
,,,-0.00000544000,0.03000,-0.48000
,,,-0.00000540000,0.02800,-0.48000
,,,-0.00000536000,0.02600,-0.48000
,,,-0.00000532000,0.02600,-0.48000
,,,-0.00000528000,0.02800,-0.48000
,,,-0.00000524000,0.02800,-0.48000
,,,-0.00000520000,0.03000,-0.48000
,,,-0.00000516000,0.03000,-0.48000
,,,-0.00000512000,0.02800,-0.48000
,,,-0.00000508000,0.02600,-0.48000
,,,-0.00000504000,0.02400,-0.48000
,,,-0.00000500000,0.02600,-0.48000
,,,-0.00000496000,0.02600,-0.48000
,,,-0.00000492000,0.02800,-0.44000
,,,-0.00000488000,0.03000,-0.44000
,,,-0.00000484000,0.03000,-0.44000
,,,-0.00000480000,0.02600,-0.44000
,,,-0.00000476000,0.02200,-0.44000
,,,-0.00000472000,0.02400,-0.44000
,,,-0.00000468000,0.02600,-0.44000
,,,-0.00000464000,0.02600,-0.44000
,,,-0.00000460000,0.02800,-0.44000
,,,-0.00000456000,0.03000,-0.44000
,,,-0.00000452000,0.02800,-0.40000
,,,-0.00000448000,0.02600,-0.40000
,,,-0.00000444000,0.02400,-0.40000
,,,-0.00000440000,0.02600,-0.40000
,,,-0.00000436000,0.02600,-0.40000
,,,-0.00000432000,0.02200,-0.40000
,,,-0.00000428000,0.02400,-0.40000
,,,-0.00000424000,0.02400,-0.40000
,,,-0.00000420000,0.02200,-0.40000
,,,-0.00000416000,0.02400,-0.40000
,,,-0.00000412000,0.02600,-0.40000
,,,-0.00000408000,0.02400,-0.40000
,,,-0.00000404000,0.02400,-0.44000
,,,-0.00000400000,0.02600,-0.44000
,,,-0.00000396000,0.03000,-0.40000
,,,-0.00000392000,0.03000,-0.40000
,,,-0.00000388000,0.02800,-0.40000
,,,-0.00000384000,0.02400,-0.40000
,,,-0.00000380000,0.02400,-0.40000
,,,-0.00000376000,0.02200,-0.36000
,,,-0.00000372000,0.02200,-0.36000
,,,-0.00000368000,0.02200,-0.36000
,,,-0.00000364000,0.02200,-0.36000
,,,-0.00000360000,0.02400,-0.36000
,,,-0.00000356000,0.02400,-0.32000
,,,-0.00000352000,0.02000,-0.32000
,,,-0.00000348000,0.02200,-0.32000
,,,-0.00000344000,0.02600,-0.32000
,,,-0.00000340000,0.02400,-0.32000
,,,-0.00000336000,0.02200,-0.32000
,,,-0.00000332000,0.02400,-0.32000
,,,-0.00000328000,0.02200,-0.32000
,,,-0.00000324000,0.01800,-0.32000
,,,-0.00000320000,0.01800,-0.28000
,,,-0.00000316000,0.02000,-0.28000
,,,-0.00000312000,0.02200,-0.32000
,,,-0.00000308000,0.02400,-0.32000
,,,-0.00000304000,0.02400,-0.32000
,,,-0.00000300000,0.02400,-0.32000
,,,-0.00000296000,0.02200,-0.32000
,,,-0.00000292000,0.02000,-0.28000
,,,-0.00000288000,0.02200,-0.28000
,,,-0.00000284000,0.02000,-0.28000
,,,-0.00000280000,0.02000,-0.28000
,,,-0.00000276000,0.02200,-0.28000
,,,-0.00000272000,0.02400,-0.28000
,,,-0.00000268000,0.02200,-0.28000
,,,-0.00000264000,0.01800,-0.28000
,,,-0.00000260000,0.01600,-0.28000
,,,-0.00000256000,0.01800,-0.28000
,,,-0.00000252000,0.01800,-0.24000
,,,-0.00000248000,0.01800,-0.24000
,,,-0.00000244000,0.02000,-0.28000
,,,-0.00000240000,0.02000,-0.28000
,,,-0.00000236000,0.02000,-0.28000
,,,-0.00000232000,0.02000,-0.28000
,,,-0.00000228000,0.01600,-0.24000
,,,-0.00000224000,0.01400,-0.24000
,,,-0.00000220000,0.01600,-0.24000
,,,-0.00000216000,0.02000,-0.24000
,,,-0.00000212000,0.02000,-0.24000
,,,-0.00000208000,0.02000,-0.24000
,,,-0.00000204000,0.02000,-0.24000
,,,-0.00000200000,0.01800,-0.24000
,,,-0.00000196000,0.01600,-0.24000
,,,-0.00000192000,0.01400,-0.24000
,,,-0.00000188000,0.01600,-0.20000
,,,-0.00000184000,0.01600,-0.20000
,,,-0.00000180000,0.01800,-0.20000
,,,-0.00000176000,0.01800,-0.20000
,,,-0.00000172000,0.01800,-0.20000
,,,-0.00000168000,0.01600,-0.20000
,,,-0.00000164000,0.01800,-0.20000
,,,-0.00000160000,0.01800,-0.20000
,,,-0.00000156000,0.01600,-0.20000
,,,-0.00000152000,0.01400,-0.20000
,,,-0.00000148000,0.01600,-0.20000
,,,-0.00000144000,0.01800,-0.20000
,,,-0.00000140000,0.01800,-0.20000
,,,-0.00000136000,0.01600,-0.20000
,,,-0.00000132000,0.01600,-0.20000
,,,-0.00000128000,0.01600,-0.16000
,,,-0.00000124000,0.01600,-0.16000
,,,-0.00000120000,0.01800,-0.16000
,,,-0.00000116000,0.01800,-0.16000
,,,-0.00000112000,0.01800,-0.16000
,,,-0.00000108000,0.01600,-0.16000
,,,-0.00000104000,0.01400,-0.16000
,,,-0.00000100000,0.01200,-0.16000
,,,-0.00000096000,0.01400,-0.16000
,,,-0.00000092000,0.01600,-0.16000
,,,-0.00000088000,0.01600,-0.16000
,,,-0.00000084000,0.01400,-0.12000
,,,-0.00000080000,0.01400,-0.12000
,,,-0.00000076000,0.01200,-0.16000
,,,-0.00000072000,0.01200,-0.16000
,,,-0.00000068000,0.01000,-0.12000
,,,-0.00000064000,0.00800,-0.12000
,,,-0.00000060000,0.01200,-0.12000
,,,-0.00000056000,0.01800,-0.12000
,,,-0.00000052000,0.01600,-0.12000
,,,-0.00000048000,0.01400,-0.12000
,,,-0.00000044000,0.01400,-0.12000
,,,-0.00000040000,0.01200,-0.12000
,,,-0.00000036000,0.01000,-0.12000
,,,-0.00000032000,0.01000,-0.12000
,,,-0.00000028000,0.01200,-0.12000
,,,-0.00000024000,0.01200,-0.08000
,,,-0.00000020000,0.01400,-0.08000
,,,-0.00000016000,0.01400,-0.08000
,,,-0.00000012000,0.01200,-0.08000
,,,-0.00000008000,0.00800,-0.08000
,,,-0.00000004000,0.00800,-0.12000
,,, 0.00000000000,0.01000,-0.08000
,,, 0.00000004000,0.01200,-0.04000
,,, 0.00000008000,0.01000,-0.04000
,,, 0.00000012000,0.01200,-0.04000
,,, 0.00000016000,0.01400,-0.08000
,,, 0.00000020000,0.01000,-0.04000
,,, 0.00000024000,0.00600,-0.04000
,,, 0.00000028000,0.00800,-0.04000
,,, 0.00000032000,0.01000,-0.04000
,,, 0.00000036000,0.01000,-0.04000
,,, 0.00000040000,0.01400,-0.04000
,,, 0.00000044000,0.01600,-0.04000
,,, 0.00000048000,0.01200,-0.04000
,,, 0.00000052000,0.00800,-0.04000
,,, 0.00000056000,0.00800,-0.04000
,,, 0.00000060000,0.00800,-0.04000
,,, 0.00000064000,0.01000,0.00
,,, 0.00000068000,0.01200,0.00
,,, 0.00000072000,0.01200,-0.04000
,,, 0.00000076000,0.01000,-0.04000
,,, 0.00000080000,0.00600,-0.04000
,,, 0.00000084000,0.00800,0.00
,,, 0.00000088000,0.00800,0.00
,,, 0.00000092000,0.00600,0.00
,,, 0.00000096000,0.00600,0.00
,,, 0.00000100000,0.00600,0.00
,,, 0.00000104000,0.01000,0.00
,,, 0.00000108000,0.01000,0.00
,,, 0.00000112000,0.01000,0.00
,,, 0.00000116000,0.00800,0.00
,,, 0.00000120000,0.00800,0.00
,,, 0.00000124000,0.01000,0.00
,,, 0.00000128000,0.00800,0.00
,,, 0.00000132000,0.00600,0.00
,,, 0.00000136000,0.00800,0.00
,,, 0.00000140000,0.00800,0.00
,,, 0.00000144000,0.00800,0.00
,,, 0.00000148000,0.00600,0.00
,,, 0.00000152000,0.00600,0.04000
,,, 0.00000156000,0.01000,0.04000
,,, 0.00000160000,0.01000,0.04000
,,, 0.00000164000,0.00800,0.00
,,, 0.00000168000,0.00800,0.04000
,,, 0.00000172000,0.00600,0.04000
,,, 0.00000176000,0.00200,0.04000
,,, 0.00000180000,0.00200,0.04000
,,, 0.00000184000,0.00400,0.04000
,,, 0.00000188000,0.00400,0.04000
,,, 0.00000192000,0.00600,0.04000
,,, 0.00000196000,0.01000,0.04000
,,, 0.00000200000,0.00800,0.04000
,,, 0.00000204000,0.00600,0.04000
,,, 0.00000208000,0.00600,0.04000
,,, 0.00000212000,0.00800,0.08000
,,, 0.00000216000,0.00600,0.08000
,,, 0.00000220000,0.00400,0.08000
,,, 0.00000224000,0.00800,0.08000
,,, 0.00000228000,0.01000,0.08000
,,, 0.00000232000,0.01000,0.08000
,,, 0.00000236000,0.00600,0.08000
,,, 0.00000240000,0.00400,0.08000
,,, 0.00000244000,0.00200,0.08000
,,, 0.00000248000,0.00200,0.08000
,,, 0.00000252000,0.00400,0.08000
,,, 0.00000256000,0.00600,0.08000
,,, 0.00000260000,0.00800,0.08000
,,, 0.00000264000,0.00800,0.08000
,,, 0.00000268000,0.01000,0.08000
,,, 0.00000272000,0.00400,0.08000
,,, 0.00000276000,0.00,0.08000
,,, 0.00000280000,0.00200,0.08000
,,, 0.00000284000,0.00400,0.08000
,,, 0.00000288000,0.00600,0.08000
,,, 0.00000292000,0.00400,0.08000
,,, 0.00000296000,0.00200,0.12000
,,, 0.00000300000,0.00400,0.12000
,,, 0.00000304000,0.00400,0.08000
,,, 0.00000308000,0.00200,0.12000
,,, 0.00000312000,0.00400,0.12000
,,, 0.00000316000,0.00400,0.12000
,,, 0.00000320000,0.00400,0.12000
,,, 0.00000324000,0.00400,0.12000
,,, 0.00000328000,0.00200,0.16000
,,, 0.00000332000,0.00,0.16000
,,, 0.00000336000,0.00200,0.12000
,,, 0.00000340000,0.00200,0.16000
,,, 0.00000344000,0.00,0.16000
,,, 0.00000348000,0.00,0.16000
,,, 0.00000352000,0.00200,0.16000
,,, 0.00000356000,0.00200,0.16000
,,, 0.00000360000,0.00200,0.16000
,,, 0.00000364000,0.00,0.16000
,,, 0.00000368000,0.00,0.16000
,,, 0.00000372000,0.00,0.16000
,,, 0.00000376000,0.00,0.16000
,,, 0.00000380000,0.00,0.16000
,,, 0.00000384000,0.00,0.16000
,,, 0.00000388000,0.00200,0.16000
,,, 0.00000392000,0.00400,0.20000
,,, 0.00000396000,0.00200,0.20000
,,, 0.00000400000,-0.00200,0.20000
,,, 0.00000404000,0.00,0.20000
,,, 0.00000408000,0.00200,0.20000
,,, 0.00000412000,0.00200,0.20000
,,, 0.00000416000,0.00,0.20000
,,, 0.00000420000,-0.00200,0.20000
,,, 0.00000424000,-0.00200,0.20000
,,, 0.00000428000,-0.00200,0.24000
,,, 0.00000432000,-0.00400,0.24000
,,, 0.00000436000,-0.00400,0.24000
,,, 0.00000440000,0.00,0.24000
,,, 0.00000444000,0.00200,0.24000
,,, 0.00000448000,-0.00200,0.24000
,,, 0.00000452000,-0.00200,0.24000
,,, 0.00000456000,-0.00200,0.24000
,,, 0.00000460000,-0.00400,0.28000
,,, 0.00000464000,-0.00400,0.28000
,,, 0.00000468000,-0.00200,0.28000
,,, 0.00000472000,-0.00200,0.28000
,,, 0.00000476000,-0.00200,0.28000
,,, 0.00000480000,0.00,0.28000
,,, 0.00000484000,0.00,0.28000
,,, 0.00000488000,-0.00400,0.32000
,,, 0.00000492000,-0.00800,0.32000
,,, 0.00000496000,-0.00800,0.32000
,,, 0.00000500000,-0.00600,0.32000
,,, 0.00000504000,-0.00400,0.32000
,,, 0.00000508000,-0.00200,0.32000
,,, 0.00000512000,-0.00200,0.32000
,,, 0.00000516000,-0.00200,0.32000
,,, 0.00000520000,-0.00600,0.32000
,,, 0.00000524000,-0.01200,0.36000
,,, 0.00000528000,-0.01000,0.36000
,,, 0.00000532000,-0.01000,0.36000
,,, 0.00000536000,-0.00800,0.36000
,,, 0.00000540000,-0.00400,0.32000
,,, 0.00000544000,-0.00400,0.36000
,,, 0.00000548000,-0.00600,0.36000
,,, 0.00000552000,-0.00600,0.36000
,,, 0.00000556000,-0.00600,0.36000
,,, 0.00000560000,-0.00600,0.36000
,,, 0.00000564000,-0.00600,0.36000
,,, 0.00000568000,-0.00600,0.36000
,,, 0.00000572000,-0.00800,0.36000
,,, 0.00000576000,-0.00800,0.36000
,,, 0.00000580000,-0.00800,0.36000
,,, 0.00000584000,-0.00600,0.36000
,,, 0.00000588000,-0.00400,0.36000
,,, 0.00000592000,-0.00800,0.40000
,,, 0.00000596000,-0.00800,0.40000
,,, 0.00000600000,-0.00600,0.40000
,,, 0.00000604000,-0.00600,0.40000
,,, 0.00000608000,-0.00400,0.40000
,,, 0.00000612000,-0.00800,0.40000
,,, 0.00000616000,-0.01200,0.40000
,,, 0.00000620000,-0.01000,0.40000
,,, 0.00000624000,-0.01000,0.40000
,,, 0.00000628000,-0.01000,0.40000
,,, 0.00000632000,-0.00800,0.40000
,,, 0.00000636000,-0.00600,0.40000
,,, 0.00000640000,-0.00400,0.40000
,,, 0.00000644000,-0.00400,0.40000
,,, 0.00000648000,-0.00800,0.40000
,,, 0.00000652000,-0.00800,0.40000
,,, 0.00000656000,-0.00400,0.40000
,,, 0.00000660000,-0.00600,0.40000
,,, 0.00000664000,-0.00800,0.40000
,,, 0.00000668000,-0.00800,0.44000
,,, 0.00000672000,-0.00800,0.44000
,,, 0.00000676000,-0.01000,0.44000
,,, 0.00000680000,-0.01000,0.40000
,,, 0.00000684000,-0.01000,0.40000
,,, 0.00000688000,-0.01000,0.40000
,,, 0.00000692000,-0.00800,0.44000
,,, 0.00000696000,-0.00800,0.44000
,,, 0.00000700000,-0.01000,0.44000
,,, 0.00000704000,-0.01000,0.44000
,,, 0.00000708000,-0.01000,0.44000
,,, 0.00000712000,-0.00800,0.44000
,,, 0.00000716000,-0.00800,0.44000
,,, 0.00000720000,-0.01000,0.44000
,,, 0.00000724000,-0.01000,0.44000
,,, 0.00000728000,-0.01000,0.44000
,,, 0.00000732000,-0.01000,0.48000
,,, 0.00000736000,-0.01400,0.48000
,,, 0.00000740000,-0.01600,0.48000
,,, 0.00000744000,-0.01400,0.48000
,,, 0.00000748000,-0.01200,0.48000
,,, 0.00000752000,-0.01000,0.48000
,,, 0.00000756000,-0.00800,0.48000
,,, 0.00000760000,-0.00800,0.48000
,,, 0.00000764000,-0.01000,0.48000
,,, 0.00000768000,-0.01200,0.48000
,,, 0.00000772000,-0.01400,0.48000
,,, 0.00000776000,-0.01600,0.48000
,,, 0.00000780000,-0.01600,0.48000
,,, 0.00000784000,-0.01200,0.48000
,,, 0.00000788000,-0.01200,0.48000
,,, 0.00000792000,-0.01200,0.48000
,,, 0.00000796000,-0.01200,0.48000
,,, 0.00000800000,-0.01000,0.48000
,,, 0.00000804000,-0.01000,0.48000
,,, 0.00000808000,-0.01400,0.48000
,,, 0.00000812000,-0.01200,0.48000
,,, 0.00000816000,-0.01200,0.48000
,,, 0.00000820000,-0.01200,0.48000
,,, 0.00000824000,-0.01000,0.48000
,,, 0.00000828000,-0.01000,0.48000
,,, 0.00000832000,-0.01200,0.52000
,,, 0.00000836000,-0.01200,0.52000
,,, 0.00000840000,-0.01400,0.52000
,,, 0.00000844000,-0.01600,0.52000
,,, 0.00000848000,-0.01400,0.52000
,,, 0.00000852000,-0.01200,0.52000
,,, 0.00000856000,-0.01200,0.52000
,,, 0.00000860000,-0.01400,0.56000
,,, 0.00000864000,-0.01600,0.56000
,,, 0.00000868000,-0.01600,0.56000
,,, 0.00000872000,-0.01400,0.52000
,,, 0.00000876000,-0.01400,0.56000
,,, 0.00000880000,-0.01600,0.56000
,,, 0.00000884000,-0.01400,0.60000
,,, 0.00000888000,-0.01400,0.60000
,,, 0.00000892000,-0.01400,0.60000
,,, 0.00000896000,-0.01400,0.60000
,,, 0.00000900000,-0.01800,0.56000
,,, 0.00000904000,-0.01800,0.56000
,,, 0.00000908000,-0.01600,0.56000
,,, 0.00000912000,-0.01600,0.60000
,,, 0.00000916000,-0.01600,0.60000
,,, 0.00000920000,-0.01600,0.60000
,,, 0.00000924000,-0.01600,0.60000
,,, 0.00000928000,-0.01600,0.60000
,,, 0.00000932000,-0.02000,0.60000
,,, 0.00000936000,-0.02000,0.60000
,,, 0.00000940000,-0.01800,0.60000
,,, 0.00000944000,-0.01800,0.60000
,,, 0.00000948000,-0.02000,0.60000
,,, 0.00000952000,-0.02000,0.64000
,,, 0.00000956000,-0.01800,0.64000
,,, 0.00000960000,-0.02000,0.64000
,,, 0.00000964000,-0.02000,0.64000
,,, 0.00000968000,-0.01800,0.64000
,,, 0.00000972000,-0.02000,0.60000
,,, 0.00000976000,-0.02000,0.64000
,,, 0.00000980000,-0.01800,0.64000
,,, 0.00000984000,-0.01800,0.64000
,,, 0.00000988000,-0.01800,0.64000
,,, 0.00000992000,-0.02000,0.64000
,,, 0.00000996000,-0.02000,0.64000
,,, 0.00001000000,-0.01800,0.64000
,,, 0.00001004000,-0.01800,0.64000
,,, 0.00001008000,-0.01600,0.64000
,,, 0.00001012000,-0.01600,0.64000
,,, 0.00001016000,-0.01800,0.64000
,,, 0.00001020000,-0.02200,0.68000
,,, 0.00001024000,-0.02400,0.68000
,,, 0.00001028000,-0.02200,0.68000
,,, 0.00001032000,-0.01800,0.68000
,,, 0.00001036000,-0.02000,0.64000
,,, 0.00001040000,-0.01800,0.64000
,,, 0.00001044000,-0.01800,0.64000
,,, 0.00001048000,-0.02000,0.68000
,,, 0.00001052000,-0.02000,0.68000
,,, 0.00001056000,-0.02200,0.68000
,,, 0.00001060000,-0.02400,0.68000
,,, 0.00001064000,-0.02200,0.68000
,,, 0.00001068000,-0.02000,0.68000
,,, 0.00001072000,-0.02000,0.68000
,,, 0.00001076000,-0.02000,0.68000
,,, 0.00001080000,-0.02000,0.68000
,,, 0.00001084000,-0.02000,0.72000
,,, 0.00001088000,-0.02000,0.72000
,,, 0.00001092000,-0.02200,0.68000
,,, 0.00001096000,-0.02200,0.68000
,,, 0.00001100000,-0.02000,0.68000
,,, 0.00001104000,-0.02000,0.68000
,,, 0.00001108000,-0.02000,0.72000
,,, 0.00001112000,-0.02200,0.72000
,,, 0.00001116000,-0.02600,0.72000
,,, 0.00001120000,-0.02400,0.72000
,,, 0.00001124000,-0.02200,0.72000
,,, 0.00001128000,-0.02400,0.72000
,,, 0.00001132000,-0.02200,0.72000
,,, 0.00001136000,-0.02400,0.72000
,,, 0.00001140000,-0.02400,0.72000
,,, 0.00001144000,-0.02200,0.72000
,,, 0.00001148000,-0.02200,0.76000
,,, 0.00001152000,-0.02400,0.76000
,,, 0.00001156000,-0.02200,0.72000
,,, 0.00001160000,-0.02200,0.76000
,,, 0.00001164000,-0.02400,0.76000
,,, 0.00001168000,-0.02400,0.76000
,,, 0.00001172000,-0.02600,0.76000
,,, 0.00001176000,-0.02800,0.76000
,,, 0.00001180000,-0.02800,0.76000
,,, 0.00001184000,-0.02600,0.76000
,,, 0.00001188000,-0.02600,0.76000
,,, 0.00001192000,-0.02400,0.76000
,,, 0.00001196000,-0.02400,0.76000
,,, 0.00001200000,-0.02600,0.80000
,,, 0.00001204000,-0.02600,0.80000
,,, 0.00001208000,-0.02600,0.80000
,,, 0.00001212000,-0.02800,0.80000
,,, 0.00001216000,-0.02800,0.84000
,,, 0.00001220000,-0.02800,0.84000
,,, 0.00001224000,-0.02800,0.84000
,,, 0.00001228000,-0.02800,0.84000
,,, 0.00001232000,-0.02800,0.84000
,,, 0.00001236000,-0.02800,0.84000
,,, 0.00001240000,-0.03000,0.84000
,,, 0.00001244000,-0.03000,0.84000
,,, 0.00001248000,-0.02800,0.84000
,,, 0.00001252000,-0.02800,0.84000
,,, 0.00001256000,-0.02600,0.84000
,,, 0.00001260000,-0.02600,0.88000
,,, 0.00001264000,-0.02600,0.88000
,,, 0.00001268000,-0.02800,0.88000
,,, 0.00001272000,-0.02800,0.88000
,,, 0.00001276000,-0.03000,0.88000
,,, 0.00001280000,-0.03200,0.88000
